catchedDateTime,projectName,tag,utcReleaseDateTime,scientificName,sedativeConcentration,temperatureChange,holdingTemperature,postOpHoldingPeriod,preopHoldingPeriod,sedative,treatmentType,wildOrHatchery,endDateTag,stock,surgeryLocation,dnaSampleTaken,dissolvedOxygen,surgeryLongitude,recaptureDate,bufferConcentrationInRecirculation,implantType,implantMethod,tagSerialNumber,anestheticConcentrationInRecirculation,bufferConcentrationInAnaesthetic,comments,surgeryLatitude,anaesthetic,buffer,anaestheticConcentration,dateOfSurgery,releaseLatitude,length,length2Units,lengthType,lengthUnits,length4Type,length4,length2Type,length2,commonName,animalId,length3,length3Type,length3Units,length4Units,weight,captureLongitude,captureLatitude,captureDepth,releaseLocation,personId,captureMethod,captureLocation,age,weightUnits,ageUnits,sex,lifeStage,releaseLongitude
,nedap_meuse,12342,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,937,mm,total length,mm,pectoral fin length,4.7,horizontal eye diameter,1.16,,,1.04,vertical eye diameter,mm,mm,1366,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12343,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,759,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.78,,,0.63,vertical eye diameter,mm,mm,918,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12346,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,917,mm,total length,mm,pectoral fin length,4.8,horizontal eye diameter,1.08,,,0.89,vertical eye diameter,mm,mm,1440,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12347,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,694,mm,total length,mm,pectoral fin length,3.6,horizontal eye diameter,0.95,,,0.8,vertical eye diameter,mm,mm,755,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12348,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,850,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.89,,,0.75,vertical eye diameter,mm,mm,1029,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12349,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,890,mm,total length,mm,pectoral fin length,4.5,horizontal eye diameter,0.88,,,0.84,vertical eye diameter,mm,mm,1343,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12350,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,724,mm,total length,mm,pectoral fin length,3.68,horizontal eye diameter,0.85,,,0.74,vertical eye diameter,mm,mm,830,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12351,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,908,mm,total length,mm,pectoral fin length,4.6,horizontal eye diameter,1.04,,,0.85,vertical eye diameter,mm,mm,1466,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12352,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,815,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.85,,,0.77,vertical eye diameter,mm,mm,1054,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12353,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,722,mm,total length,mm,pectoral fin length,3.6,horizontal eye diameter,0.8,,,0.73,vertical eye diameter,mm,mm,660,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12354,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,706,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.87,,,0.84,vertical eye diameter,mm,mm,710,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12355,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,792,mm,total length,mm,pectoral fin length,4.3,horizontal eye diameter,0.96,,,0.9,vertical eye diameter,mm,mm,1026,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12356,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,819,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,1,,,0.86,vertical eye diameter,mm,mm,916,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12357,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,734,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,0.77,,,0.69,vertical eye diameter,mm,mm,966,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12358,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,800,mm,total length,mm,pectoral fin length,3.4,horizontal eye diameter,0.87,,,0.83,vertical eye diameter,mm,mm,885,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12360,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,715,mm,total length,mm,pectoral fin length,3.96,horizontal eye diameter,0.88,,,0.71,vertical eye diameter,mm,mm,520,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12361,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,575,mm,total length,mm,pectoral fin length,3.6,horizontal eye diameter,0.89,,,0.76,vertical eye diameter,mm,mm,915,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12362,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,725,mm,total length,mm,pectoral fin length,3.4,horizontal eye diameter,0.98,,,0.91,vertical eye diameter,mm,mm,827,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12363,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,792,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.97,,,0.87,vertical eye diameter,mm,mm,1069,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12364,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,903,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.94,,,0.75,vertical eye diameter,mm,mm,1459,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12365,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,790,mm,total length,mm,pectoral fin length,3.4,horizontal eye diameter,0.74,,,0.7,vertical eye diameter,mm,mm,1027,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12366,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,853,mm,total length,mm,pectoral fin length,4.71,horizontal eye diameter,1.07,,,0.92,vertical eye diameter,mm,mm,1080,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12367,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,761,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.8,,,0.71,vertical eye diameter,mm,mm,830,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12368,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,775,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,0.87,,,0.76,vertical eye diameter,mm,mm,760,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12370,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,790,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.9,,,0.9,vertical eye diameter,mm,mm,1053,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12371,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,968,mm,total length,mm,pectoral fin length,4.8,horizontal eye diameter,0.98,,,0.86,vertical eye diameter,mm,mm,1558,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12372,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,721,mm,total length,mm,pectoral fin length,3.6,horizontal eye diameter,0.8,,,0.75,vertical eye diameter,mm,mm,781,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12373,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,701,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,0.78,,,0.73,vertical eye diameter,mm,mm,618,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12374,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,885,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.95,,,0.83,vertical eye diameter,mm,mm,1320,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12375,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,810,mm,total length,mm,pectoral fin length,3.5,horizontal eye diameter,0.83,,,0.74,vertical eye diameter,mm,mm,1165,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12376,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,838,mm,total length,mm,pectoral fin length,3.68,horizontal eye diameter,1,,,0.9,vertical eye diameter,mm,mm,1334,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12377,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,815,mm,total length,mm,pectoral fin length,3.5,horizontal eye diameter,0.8,,,0.89,vertical eye diameter,mm,mm,1092,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12378,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,766,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.9,,,0.78,vertical eye diameter,mm,mm,934,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12379,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,771,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,1.1,,,0.81,vertical eye diameter,mm,mm,858,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12380,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,742,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,0.83,,,0.8,vertical eye diameter,mm,mm,874,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12381,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,791,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.99,,,0.8,vertical eye diameter,mm,mm,1019,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12382,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,752,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.92,,,0.86,vertical eye diameter,mm,mm,913,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12383,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,887,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.81,,,0.8,vertical eye diameter,mm,mm,1457,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12385,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,906,mm,total length,mm,pectoral fin length,4.5,horizontal eye diameter,1.15,,,1.08,vertical eye diameter,mm,mm,1755,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12386,2013-09-17T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,833,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.86,,,0.79,vertical eye diameter,mm,mm,1239,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12387,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,805,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.81,,,0.8,vertical eye diameter,mm,mm,1110,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12388,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,767,mm,total length,mm,pectoral fin length,3.5,horizontal eye diameter,0.88,,,0.87,vertical eye diameter,mm,mm,797,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12391,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,765,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,0.89,,,0.91,vertical eye diameter,mm,mm,876,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12393,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,780,mm,total length,mm,pectoral fin length,3.6,horizontal eye diameter,0.85,,,0.8,vertical eye diameter,mm,mm,863,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12394,2013-09-17T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,833,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.95,,,0.9,vertical eye diameter,mm,mm,1297,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12395,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,909,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,1.05,,,0.81,vertical eye diameter,mm,mm,1517,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12396,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,879,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.87,,,0.8,vertical eye diameter,mm,mm,1303,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12397,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,827,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.91,,,0.73,vertical eye diameter,mm,mm,1031,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12398,2013-09-17T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,752,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,1.01,,,0.87,vertical eye diameter,mm,mm,1001,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12399,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,773,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.87,,,0.81,vertical eye diameter,mm,mm,1041,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12400,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,755,mm,total length,mm,pectoral fin length,3.4,horizontal eye diameter,0.8,,,0.79,vertical eye diameter,mm,mm,976,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12401,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,901,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,1,,,0.9,vertical eye diameter,mm,mm,1469,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12403,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,839,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.91,,,0.82,vertical eye diameter,mm,mm,1239,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12404,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,847,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.94,,,0.9,vertical eye diameter,mm,mm,1170,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12405,2013-09-17T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,915,mm,total length,mm,pectoral fin length,4.4,horizontal eye diameter,1.03,,,1.05,vertical eye diameter,mm,mm,1602,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12406,2013-09-17T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,768,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.88,,,0.73,vertical eye diameter,mm,mm,1089,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12407,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,859,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.7,,,0.71,vertical eye diameter,mm,mm,1264,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12408,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,888,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,1,,,0.89,vertical eye diameter,mm,mm,1322,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12409,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,682,mm,total length,mm,pectoral fin length,3.4,horizontal eye diameter,0.51,,,0.58,vertical eye diameter,mm,mm,736,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12410,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,935,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,1.03,,,0.88,vertical eye diameter,mm,mm,1815,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12411,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,839,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,0.89,,,0.73,vertical eye diameter,mm,mm,1176,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12412,2013-11-9T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,706,mm,total length,mm,pectoral fin length,3.2,horizontal eye diameter,0.89,,,0.82,vertical eye diameter,mm,mm,733,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12413,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,754,mm,total length,mm,pectoral fin length,3.5,horizontal eye diameter,0.83,,,0.69,vertical eye diameter,mm,mm,784,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,12414,2013-10-1T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,825,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.88,,,0.7,vertical eye diameter,mm,mm,950,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
