"","animal_project_code","acoustic_tag_id","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections"
"88","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-18 16:01:00,2018-11-18 16:01:00,1
"89","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-18 18:52:00,2018-11-18 19:44:00,3
"90","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-18 22:44:00,2018-11-18 22:52:00,2
"91","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-19 01:50:00,2018-11-19 02:23:00,5
"92","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-19 03:33:00,2018-11-19 03:53:00,2
"93","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-19 05:36:00,2018-11-19 06:21:00,4
"94","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-19 11:06:00,2018-11-19 11:10:00,2
"95","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-19 13:43:00,2018-11-19 14:24:00,3
"96","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-19 15:59:00,2018-11-19 17:02:00,7
"97","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-19 20:49:00,2018-11-19 20:49:00,1
"98","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-20 00:06:00,2018-11-20 00:06:00,1
"99","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-20 01:53:00,2018-11-20 01:53:00,1
"100","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-20 03:12:00,2018-11-20 03:12:00,1
"101","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-20 04:20:00,2018-11-20 05:27:00,5
"102","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-20 06:52:00,2018-11-20 11:27:00,27
"103","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-20 16:32:00,2018-11-20 18:53:00,14
"104","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-20 20:15:00,2018-11-20 20:15:00,1
"105","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-21 09:35:00,2018-11-21 09:35:00,1
"106","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-21 13:02:00,2018-11-21 13:02:00,1
"107","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-21 19:08:00,2018-11-21 20:57:00,7
"108","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-21 22:09:00,2018-11-21 22:15:00,2
"109","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-22 02:46:00,2018-11-22 02:46:00,1
"110","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-22 07:07:00,2018-11-22 09:27:00,19
"111","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-22 17:23:00,2018-11-22 17:23:00,1
"112","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-22 20:02:00,2018-11-22 22:28:00,23
"113","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-23 08:40:00,2018-11-23 08:40:00,1
"114","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-23 13:56:00,2018-11-23 16:03:00,28
"115","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-23 21:16:00,2018-11-23 21:16:00,1
"116","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-24 02:51:00,2018-11-24 03:01:00,2
"117","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-24 04:28:00,2018-11-24 04:47:00,4
"118","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-24 07:11:00,2018-11-24 07:33:00,2
"119","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-24 08:38:00,2018-11-24 12:23:00,42
"120","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-25 07:23:00,2018-11-25 07:23:00,1
"121","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-25 11:55:00,2018-11-25 11:55:00,1
"122","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-25 15:37:00,2018-11-25 16:15:00,5
"123","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-25 17:29:00,2018-11-25 18:08:00,2
"124","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-26 12:11:00,2018-11-26 18:00:00,33
"125","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-26 23:37:00,2018-11-26 23:48:00,3
"126","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-27 04:53:00,2018-11-27 04:53:00,1
"127","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-28 20:42:00,2018-11-28 21:07:00,3
"128","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-29 00:17:00,2018-11-29 01:24:00,8
"129","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-29 02:49:00,2018-11-29 03:36:00,2
"130","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-29 07:26:00,2018-11-29 07:26:00,1
"131","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-29 21:15:00,2018-11-29 21:50:00,7
"132","DAK","A69-1602-10835","ws-42A","VR2W-127735","51.42251303","4.032860596",2018-11-30 10:14:22,2018-11-30 10:16:42,4
"133","DAK","A69-1602-10835","bpns-Nauticaena","VR2AR-547698","51.30056","2.869061",2018-12-02 14:25:37,2018-12-02 14:35:08,12
"134","DAK","A69-1602-10836","rel_markiezaat","none","51.485749","4.231882",2018-10-29 15:45:00,2018-10-29 15:45:00,1
