"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","migration"
"56","A69-1602-10818",56,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-06 21:32:00,2019-03-07 06:09:00,436,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"57","A69-1602-10818",57,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-07 08:05:00,2019-03-07 18:52:00,471,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"58","A69-1602-10818",58,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-07 20:30:00,2019-03-07 21:36:00,26,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"59","A69-1602-10818",59,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-07 22:58:00,2019-03-08 00:50:00,54,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"60","A69-1602-10818",60,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 02:16:00,2019-03-08 02:27:00,11,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"61","A69-1602-10818",61,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 06:22:00,2019-03-08 14:21:00,254,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"62","A69-1602-10818",62,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 17:34:00,2019-03-08 18:34:00,13,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"63","A69-1602-10818",63,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 21:17:00,2019-03-08 21:28:00,10,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"64","A69-1602-10818",64,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-09 02:52:00,2019-03-09 06:48:00,199,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"65","A69-1602-10818",65,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-09 23:31:00,2019-03-09 23:38:00,8,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"66","A69-1602-10818",66,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-12 06:53:00,2019-03-12 07:57:00,14,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"67","A69-1602-10818",67,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-12 20:00:00,2019-03-12 20:32:00,4,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"68","A69-1602-10818",68,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-13 03:52:00,2019-03-14 10:22:00,1664,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"69","A69-1602-10818",69,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 12:07:00,2019-03-16 12:07:00,1,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"70","A69-1602-10818",70,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 13:47:00,2019-03-16 13:47:00,1,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"71","A69-1602-10818",71,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 15:26:00,2019-03-16 17:25:00,9,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"72","A69-1602-10818",72,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 19:35:00,2019-03-16 22:40:00,37,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"73","A69-1602-10818",73,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-17 08:57:00,2019-03-18 13:56:00,1697,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"74","A69-1602-10818",74,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-18 20:51:00,2019-03-22 11:29:00,4727,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
