"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","has_migration_started"
"35","A69-1601-38320",35,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"36","A69-1601-38321",36,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"37","A69-1601-38322",37,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,FALSE,5758.006181,7,2015-11-05 23:35:01,5758.006181,3569701,0.00161302198167297,FALSE
"38","A69-1601-38322",38,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-10-11 00:24:05,2015-10-11 02:29:03,14,1326245,4451.33583,0.003356,4451.33583,4451.33583,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"39","A69-1601-38322",39,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-10-11 04:16:16,2015-10-11 05:35:11,13,NA,NA,NA,4451.33583,4451.33583,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"40","A69-1601-38322",40,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-10-11 16:55:33,2015-10-11 18:16:21,57,NA,NA,NA,4451.33583,4451.33583,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"41","A69-1601-38322",41,"ESGL","C1","VR2W-112123",47.1237,-1.67011,2015-11-05 21:33:19,2015-11-05 21:59:03,21,2171818,2030.915524,0.000935,6482.251354,3912.797191,NA,NA,NA,NA,NA,NA,NA,FALSE
"42","A69-1601-38322",42,"ESGL","C3","VR2W-112128",47.126098,-1.679072,2015-11-05 22:19:08,2015-11-05 22:24:14,6,1205,1830.843515,1.519372,8313.094869,4544.080158,NA,NA,NA,NA,NA,NA,NA,FALSE
"43","A69-1601-38322",43,"ESGL","AM3","VR2W-112259",47.1323,-1.69441,2015-11-05 23:35:01,2015-11-06 01:18:24,59,4247,1648.157726,0.388076,9961.252595,5758.006181,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"44","A69-1601-38322",44,"ESGL","C3","VR2W-112128",47.126098,-1.679072,2015-11-06 03:58:52,2015-11-06 17:29:39,732,9628,1648.157726,0.171184,11609.410321,4544.080158,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"45","A69-1601-38322",45,"ESGL","C3","VR2W-112128",47.126098,-1.679072,2015-11-06 19:27:20,2015-11-06 20:05:29,39,NA,NA,NA,11609.410321,4544.080158,NA,NA,NA,NA,NA,NA,NA,FALSE
"46","A69-1601-38322",46,"ESGL","AM3","VR2W-112259",47.1323,-1.69441,2015-11-06 21:15:08,2015-11-06 22:44:33,56,4179,1648.157726,0.39439,13257.568047,5758.006181,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"47","A69-1601-38322",47,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-11-06 22:45:36,2015-11-08 03:52:51,1464,63,1306.670351,20.740799,14564.238398,4451.33583,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"48","A69-1601-38322",48,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-11-08 18:10:23,2015-11-09 00:52:50,378,NA,NA,NA,14564.238398,4451.33583,NA,NA,NA,NA,NA,NA,NA,FALSE
"49","A69-1601-38322",49,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-11-09 17:02:47,2015-11-09 21:11:17,131,58197,882.51763,0.015164,15446.756028,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"50","A69-1601-38322",50,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-11-09 21:11:18,2015-11-09 21:11:18,1,1,1223.818253,1223.818253,16670.574281,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"51","A69-1601-38322",51,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-11-09 21:11:38,2015-11-09 23:03:12,109,20,1223.818253,61.190913,17894.392534,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"52","A69-1601-38322",52,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-11-09 23:04:16,2015-11-09 23:04:16,1,64,1223.818253,19.12216,19118.210787,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"53","A69-1601-38322",53,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-11-09 23:04:36,2015-11-10 02:29:03,195,20,1223.818253,61.190913,20342.02904,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"54","A69-1601-38322",54,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-11-10 04:12:05,2015-11-10 04:49:30,10,NA,NA,NA,20342.02904,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"55","A69-1601-38322",55,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-11-10 04:52:29,2015-11-10 04:53:20,2,179,1223.818253,6.836973,21565.847293,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"56","A69-1601-38322",56,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-11-10 04:54:52,2015-11-10 05:00:42,4,92,1223.818253,13.302372,22789.665546,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"57","A69-1601-38322",57,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-11-10 05:00:43,2015-11-10 05:12:31,4,1,1223.818253,1223.818253,24013.483799,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"58","A69-1601-38322",58,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-11-10 05:20:27,2015-11-10 06:13:26,46,476,1223.818253,2.571047,25237.302052,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
