animal_project_code,acoustic_tag_id,release_location,barrier_number,wrs_impact_score,important_wrs_type
Noordzeekanaal,A69-9006-1729,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1730,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1731,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1732,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-1602-3170,Vinkeveen binnenzijde,3,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3171,Vinkeveen binnenzijde,3,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3172,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3173,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3174,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3123,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3124,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3125,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3126,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3127,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3128,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3129,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3130,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3131,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3132,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3133,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3134,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3135,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3136,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3137,Katwijk1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-9006-1733,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1734,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1735,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1736,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1737,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1738,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1739,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1740,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1741,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1742,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-1602-3113,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3114,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3115,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3116,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3117,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3118,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3119,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3120,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3121,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3122,Halfweg,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3063,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3064,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3065,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3066,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3067,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3068,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3069,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3070,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3071,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-3072,Overtoom,2,4,shipping_lock
Noordzeekanaal,A69-1602-2973,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2974,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2975,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2976,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2977,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2978,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2979,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2980,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2981,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2982,Zaangemaal1,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3087,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3088,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3089,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3090,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3091,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3092,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3093,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3094,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3095,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3096,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3097,Spaarndam,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3213,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3214,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3215,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3216,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3217,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3218,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3219,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3220,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3221,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3222,Kortenhoef buitenzijde,1,2,shipping_lock
Noordzeekanaal,A69-1602-3223,Kortenhoef binnenzijde,2,4,shipping_lock
Noordzeekanaal,A69-1602-3224,Kortenhoef binnenzijde,2,4,shipping_lock
Noordzeekanaal,A69-1602-3225,Kortenhoef binnenzijde,2,4,shipping_lock
Noordzeekanaal,A69-1602-3226,Kortenhoef binnenzijde,2,4,shipping_lock
Noordzeekanaal,A69-1602-3227,Kortenhoef binnenzijde,2,4,shipping_lock
Noordzeekanaal,A69-1602-2983,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2984,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2985,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2986,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2987,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2988,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2989,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2990,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2991,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2992,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2993,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2994,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2995,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2996,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-2997,Zaangemaal2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3138,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3139,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3140,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3141,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3142,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3143,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3144,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3145,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3146,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3147,Katwijk2,2,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3175,Vinkeveen binnenzijde,3,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3176,Vinkeveen binnenzijde,3,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3177,Vinkeveen binnenzijde,3,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3178,Vinkeveen binnenzijde,3,6,pumping_station_shipping_lock
Noordzeekanaal,A69-1602-3179,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3180,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3181,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3182,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3183,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3184,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3185,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3186,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-1602-3187,Vinkeveen buitenzijde,2,2,shipping_lock
Noordzeekanaal,A69-9006-1743,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1744,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1745,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1746,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1747,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1748,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1749,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1750,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1751,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1752,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-1602-3013,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3014,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3015,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3016,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3017,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3018,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3019,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3020,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3021,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3022,Willem I,2,4,shipping_lock
Noordzeekanaal,A69-1602-3038,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3039,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3040,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3041,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3042,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3043,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3044,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3045,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3046,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-1602-3047,Kadoelen2,2,3,weir_shipping_lock
Noordzeekanaal,A69-9006-1753,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1754,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1755,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1756,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1757,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1758,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1759,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1760,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1761,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-9006-1762,Noordzeekanaal,1,2,shipping_lock
Noordzeekanaal,A69-1602-4027,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4028,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4029,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4030,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4031,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4032,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4033,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4034,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4035,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4037,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4038,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4039,Markermeer Uitdam,2,4,shipping_lock
Noordzeekanaal,A69-1602-4040,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4041,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4042,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4043,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4044,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4045,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4046,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4047,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4048,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4049,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4050,Markermeer Hoorn,2,4,shipping_lock
Noordzeekanaal,A69-1602-4051,Markermeer Hoorn,2,4,shipping_lock
PTN-Silver-eel-Mondego,A69-1601-19246,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19247,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19248,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19249,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19250,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19251,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19252,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19254,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19255,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19256,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19257,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19239,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19233,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19240,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19244,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19245,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19210,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19212,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19213,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19214,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19220,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19221,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19222,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19223,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19224,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19225,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19226,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19227,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19228,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19229,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19235,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19236,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19237,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19242,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19215,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19216,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19217,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19218,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19219,near Miro,6,6,weir_sluice
PTN-Silver-eel-Mondego,A69-1601-19230,near Miro,6,6,weir_sluice
SEMP,A69-1601-17245,Siesartis,0,0,hydropower
SEMP,A69-1601-17290,Siesartis,0,0,hydropower
SEMP,A69-1601-17291,Siesartis,0,0,hydropower
SEMP,A69-1601-17292,Siesartis,0,0,hydropower
SEMP,A69-1601-17293,Siesartis,0,0,hydropower
SEMP,A69-1601-17294,Siesartis,0,0,hydropower
SEMP,A69-1601-17295,Siesartis,0,0,hydropower
SEMP,A69-1601-17244,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17280,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17281,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17285,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17286,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17287,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17288,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17289,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17243,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17282,Zeimena Pabrade,0,0,hydropower
SEMP,A69-1601-17283,Zeimena Pabrade,0,0,hydropower
SEMP,A69-1601-17284,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17238,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17239,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17241,Sventoji,1,3,hydropower
SEMP,A69-1601-17242,Sventoji,1,3,hydropower
SEMP,A69-1601-17270,Sventoji,1,3,hydropower
SEMP,A69-1601-17271,Sventoji,1,3,hydropower
SEMP,A69-1601-17272,Sventoji,1,3,hydropower
SEMP,A69-1601-17273,Sventoji,1,3,hydropower
SEMP,A69-1601-17274,Sventoji,1,3,hydropower
SEMP,A69-1601-17275,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17276,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17277,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17278,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17279,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17296,Zeimena Kaltanenai,0,0,hydropower
SEMP,A69-1601-17477,Neris,0,0,hydropower
SEMP,A69-1601-17478,Neris,0,0,hydropower
SEMP,A69-1601-17479,Neris,0,0,hydropower
SEMP,A69-1601-17482,Neris,0,0,hydropower
SEMP,A69-1601-17234,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17235,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17236,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17237,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17240,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17472,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17473,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17474,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17475,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17476,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17480,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-17481,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-18215,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3765,Zeimena Jusine,0,0,hydropower
SEMP,A69-1601-3767,Zeimena Jusine,0,0,hydropower
SEMP,A69-1601-18205,Zeimena Jusine,0,0,hydropower
SEMP,A69-1601-18206,Zeimena Jusine,0,0,hydropower
SEMP,A69-1601-18207,Zeimena Jusine,0,0,hydropower
SEMP,A69-1601-18208,Zeimena Jusine,0,0,hydropower
SEMP,A69-1601-18209,Zeimena Jusine,0,0,hydropower
SEMP,A69-1601-18210,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-18211,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-18212,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3766,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3768,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3769,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3770,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3771,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3772,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-3773,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-18213,Prie Kauno HE,1,3,hydropower
SEMP,A69-1601-18214,Prie Kauno HE,1,3,hydropower
2013_Stour,1,Stratford St Mary,5,5,weir_sluice
2013_Stour,2,Stratford St Mary,5,5,weir_sluice
2013_Stour,3,Stratford St Mary,5,5,weir_sluice
2013_Stour,4,Stratford St Mary,5,5,weir_sluice
2013_Stour,5,Stratford St Mary,5,5,weir_sluice
2013_Stour,6,Stratford St Mary,5,5,weir_sluice
2013_Stour,7,Stratford St Mary,5,5,weir_sluice
2013_Stour,8,Stratford St Mary,5,5,weir_sluice
2013_Stour,9,Stratford St Mary,5,5,weir_sluice
2013_Stour,10,Stratford St Mary,5,5,weir_sluice
2013_Stour,11,Stratford St Mary,5,5,weir_sluice
2013_Stour,12,Stratford St Mary,5,5,weir_sluice
2013_Stour,13,Stratford St Mary,5,5,weir_sluice
2013_Stour,14,Stratford St Mary,5,5,weir_sluice
2013_Stour,15,Stratford St Mary,5,5,weir_sluice
2013_Stour,16,Stratford St Mary,5,5,weir_sluice
2013_Stour,17,Stratford St Mary,5,5,weir_sluice
2013_Stour,18,Stratford St Mary,5,5,weir_sluice
2013_Stour,19,Stratford St Mary,5,5,weir_sluice
2013_Stour,20,Stratford St Mary,5,5,weir_sluice
2013_Stour,21,Stratford St Mary,5,5,weir_sluice
2013_Stour,22,Stratford St Mary,5,5,weir_sluice
2013_Stour,23,Stratford St Mary,5,5,weir_sluice
2013_Stour,24,Stratford St Mary,5,5,weir_sluice
2013_Stour,25,Stratford St Mary,5,5,weir_sluice
2013_Stour,26,Stratford St Mary,5,5,weir_sluice
2013_Stour,27,Stratford St Mary,5,5,weir_sluice
2013_Stour,28,Stratford St Mary,5,5,weir_sluice
2013_Stour,29,Stratford St Mary,5,5,weir_sluice
2013_Stour,30,Stratford St Mary,5,5,weir_sluice
2013_Stour,31,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,32,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,33,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,34,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,35,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,36,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,37,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,38,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,39,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,40,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,41,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,42,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,43,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,44,30 m upstream Flatford mill,3,3,weir_sluice
2013_Stour,45,Stratford St Mary,5,5,weir_sluice
2013_Stour,46,Stratford St Mary,5,5,weir_sluice
2013_Stour,47,Stratford St Mary,5,5,weir_sluice
2013_Stour,48,Stratford St Mary,5,5,weir_sluice
2013_Stour,49,Stratford St Mary,5,5,weir_sluice
2013_Stour,50,Stratford St Mary,5,5,weir_sluice
2013_Stour,51,Stratford St Mary,5,5,weir_sluice
2013_Stour,52,Stratford St Mary,5,5,weir_sluice
2013_Stour,53,Stratford St Mary,5,5,weir_sluice
2013_Stour,54,Stratford St Mary,5,5,weir_sluice
2013_Stour,55,Stratford St Mary,5,5,weir_sluice
2013_Stour,56,Stratford St Mary,5,5,weir_sluice
2013_Stour,57,Stratford St Mary,5,5,weir_sluice
2013_Stour,58,Stratford St Mary,5,5,weir_sluice
2013_Stour,59,Stratford St Mary,5,5,weir_sluice
2013_Stour,60,Stratford St Mary,5,5,weir_sluice
2013_Stour,61,Stratford St Mary,5,5,weir_sluice
2013_Stour,62,Stratford St Mary,5,5,weir_sluice
2013_Stour,63,Stratford St Mary,5,5,weir_sluice
2013_Stour,64,Stratford St Mary,5,5,weir_sluice
2013_Stour,65,Stratford St Mary,5,5,weir_sluice
2013_Stour,66,Stratford St Mary,5,5,weir_sluice
